Insult,Date,Comment
0.23282545567629126,20120602223407Z,"""Haha you really need to grow up."""
0.19791684529789325,20120603201517Z,"""you always have such great comments douch"""
0.22957655999404797,20120603005759Z,"""WOW you will never get it will you. NO his attorney did NOT disclose it to the court.\xa0\n\nThe judge revoked his bond because he LIED. (even you just said yourself he never revealed the money he had until AFTER he was bonded out)\n\n\nDamn your dense \xa0LOL"""
0.33923792046081463,20120601150824Z,"""dude you look like an absoulte FAGGOTTTT, true heat fan """
0.31501277931860133,20120529160100Z,"""Yours would be beter, because you don't have a beard!"""
0.17240220138650403,20120531061707Z,"""You must be on drug or welfare roll."""
0.15206406348573198,20120531032024Z,"""What, are you a Kings fan??"""
0.34587347414070713,20120527070242Z,"""hank is crying cause he gets nothing from nobody, no pussy, no man pussy, not even from him self...and there aint shit he can do about it but cry and bitch"""
0.21307164767233785,20120603202731Z,"""I don't have a\xa0response\xa0t that. \xa0I simply believe that it is not in the nature of the American voter, at least half of whom are total fucking idiots, to go back and vote for the guy they voted against last time. \xa0On average, he or she is too arrogant and ingnorant to do that. \xa0And I think the polls show that I am correct. \xa0I hope I am wrong. \xa0I still think we would have been MUCH better off with a different candidate. \xa0No one who voted for Barrett is going to vote for Walker. \xa0So now we are counting on people who voted for Walker saying, ""Gee, I was lied too and I was too stupid to recognize it. \xa0I am going to for the guy I voted against last time."" I thinks it is less likely than their voting for some other Democrat. \xa0I hope I am wrong. \xa0"""
0.41232500439971659,20120601203619Z,"""Go back to toplad, your kind aren't wanted here """
0.32067432969508125,20120527211241Z,"""He must be you'r little buddy or you would look at the facts"""
0.34933147734380754,20120601143317Z,"""if you were actually saying go away if you dont like it i'd completly agree with you. everyone has a right to their opinion. i didn't come to your board to shit talk it because obviously, I can read, and i wouldn't bother myself to read things that i wasn't interested in. however... it's one thing to post pics you like because hey, that's what pinterest is for. but it's another to just be a dick to everyone because YOU feel like they're attacking you and you need to defend yourself. it's just annoying to read that someone that supports intellectual thinking and behavior can't articulate their opinion well enough without saying something like ""go blow jesus""  or ""STFU"". and from what i'm reading you really don't think ANYONE who disagrees with you deserves respect. so it is what it is. """
0.29916805960731396,20120529163811Z,"""\xa0@Kinguin\xa0 You'd think more would miss time with dick friction burns.\xa0"""
0.14229110680468779,20120531011601Z,"""I don't get why people get so offended by shit nowadays. Who honestly gives a fuck? It's a game. People need to realize that reality is worse than this video game trailer. Bitch about something that actually matters instead of a 2min game trailer that you find ""distasteful."" Gimme a break, If I were a female I could care less. I thought the trailer was awesome. It just goes to show that Agent 47 is still a badass."""
0.2152407277016882,20120823153433Z,"""you say you believe in truth, but religion is not truth. its about as much the truth as fairytale. religion is a load of shit!!"""
0.57265129049433272,20120531215537Z,"""You are not important enough for anyone to know all that's wrong with you. I know you are a moron in your mother's basement but...."""
0.21645989946103381,20120531185723Z,"""So, are you saying your southerns can marry your cousins by gays can't? hahaha\xa0"""
0.33551532729477773,20120527065859Z,"""you sound like a heat fan"""
0.3634261282931473,20120527004450Z,"""Did it used to be part of Russia? Were they both part of the USSR? What fucking languages do they speak? Ukrainian and fucking Russian. Fuck off bitch. """
0.44600498666150135,20120603034117Z,"""That's because&nbsp; you're a moron with no hockey knowledge. <br>"""
0.14428927117461432,20120529022609Z,"""expect the two technicals those are all legit foul calls. you guys are just being bias"""
0.27145899546927721,20120528233030Z,"""If she wants any longevity she needs to shut the fuck up off the mic."""
0.37059204250812156,20120601054735Z,"""YOURE JUST MAD CAUSE YOURE POOR\n"""
0.7971186859056727,20120826040403Z,"""Gryla, you are an idiot."""
0.35263632087137387,20120531213847Z,"""You know, when you, like, you grab a woman's breast and it's... and you feel it and... it feels like a bag of sand when you're touching it."""
0.21156192548969166,20120527220946Z,"""Told you! So many uses so little time, haha"""
0.17716966069720264,20120528222810Z,"""Them cops be waiting to shoot a nigga."""
0.17074834446725387,20120603132524Z,"""\xa0agree to the fullest, he was BRED into the industry, the equivilant of a rich white kid eatin off that silver spoon, imagine wayne tryin to talk like he lived through it, yoooo i remember when i was 10 i aint had shit, then i was 11 and owned 6 boats and cars! hahaha whata jackass"""
0.4641616243491381,20120824200319Z,"""Another fantastic article from Dick Foster. Anyone who takes your writings seriously is a massive idiot."""
0.58203562384810303,20120602030410Z,"""just shut the hell up \xa0why talk shit about someone that raps better then your ass \xa0if your going to say shit about channel then dont comment fuck head go back to your piece of shit trailer back to 8 mile"""
0.66307048529559831,20120531044141Z,"""Do you have a dildo you can shove in your mouth to shut the fuck up? Little GOP whore?"""
0.12466422960316102,20120527233716Z,"""harry you even look awesome with jungle worms"""
0.40367847649324001,20120603163744Z,"""This, last night, was gorgeous. \xa0You were perfect. \xa0My cock in your face, you sucking my balls, me jacking myself off. \xa0Want. \xa0More."""
0.30430335558373789,20120601201012Z,"""\xa0You call me what ever you want. We both know you refuse to answer tough questions or get into a intelligent debate. Everyone that reads your comments know you are not smart enough to debate."""
0.82293525778924881,20120603044344Z,"""You're an idiot"""
0.46820431210282087,20120601181543Z,"""Oh, i have no doubts that i can certainly be an asshole when needed.  i just choose not to sound like a dumb redneck like yourself.  Cue the deliverance music..."""
0.059375151561714926,20120826232345Z,"""\xa0What the child wants. That`s rich, Tom. Nor do I have any real assurance that people treating homosexuality as a dysfunction are sufficient improvement over child molesters, however much I might be inclined to give them benefit of the doubt over being unintended jerks. We can do better."""
0.29391252233012827,20120528194206Z,"""when it comes to unity blacks are the WORST so all this knowledge yall dropping on here don't mean shit you all will forget about it tomorrow and start calling yourselves niggas n bitches again\n\n""aint no hope for the youth when the truth is there aint no hope for the future"" ~ Tupac"""
0.35084196944397256,20120529130950Z,"""You ain't a troll bro"""
0.38722320155773454,20120529013857Z,"""You hear that, Resistance, Fifa, and Littlebigplanet? FUCK YOU!"""
0.56511270619071563,20120827030630Z,"""You are a brainwashed piece of crap."""
0.24718074667249462,20120531043829Z,"""you are just a selfish...tum per allah ki laanat"""
0.24619171831494988,20120529160144Z,"""How can you still ""patiently"" wait man.\nI'M FUCKING IMPATIENT RIGHT NOW."""
0.1978274571801088,20120531132958Z,"""You apparently see nothing."""
0.18176870982553497,20120528171827Z,"""You really cant blame Hanley for anything on defense. BLAME HIS HITTING."""
0.43670607871165046,20120527063313Z,"""Bitch how fucking old are you?? This don't have shit to do with no teams. While silly fags like you are pulling out your hair over Sarge he's somewhere cashing\xa0checks. Do you seriously think he gives a fuck what you think of him or tranny's?? Bitch put down the Kool-Aid and grow the fuck up."""
0.1966594189914968,20120602142040Z,"""\xa0Not looking so dopey now --- you paranoid sado"""
0.11170027644296641,20120825210608Z,"""\xa0sim eles so ficam naquela mesma coisa de sempre,desde o inicio da novela pra mim nada mudou entre os dois"""
0.45230325778488673,20120602033738Z,"""duh.  I think I will call you duh from now on because you speak like a moron.  This is his life and his choice.  Not yours, or the fans or anyone elses.  """
0.29124621121993166,20120527211818Z,"""YMCMB=NiGGERS WITH MONEY. Dont hate thats why u aint rich fool."""
0.24488055045792451,20120601000651Z,"""wtf how are you so fast? -.-"""
0.62684598475917963,20120527031248Z,"""First of all it's ""you're"" you fucking idiot."""
0.43988414602539755,20120526232949Z,"""\xa0Isabelle_hunt, you're all over the place. Are you some sort of internet troll? Don't you have anything better to do with your time?"""
0.32677748895818809,20120529130615Z,"""Just cause his dumb ass didn't know to stop trying to pants her....asshole....I hope she woke up and told her Brother or Father and they beat them till they passed out...."""
0.18925652926273898,20120602030606Z,"""Are you a Saints fan?"""
0.35652096919785214,20120601162150Z,"""fuck u Dawn"""
0.14332379128673098,20120531215553Z,"""Wait wait, what are you talking about?"""
0.28234368699519513,20120603055757Z,"""I need to talk to Nathan and sneak into your house while you are away!!! ;-)"""
0.21485582451041851,20120601160307Z,"""feed him some cookies...complete mind fuck"""
0.19944536337055446,20120531144811Z,"""Give up freedom for a perceived safety and you are no longer truly free, debate it at your less free leisure.\n\nInstead of banning the super sized drinks, how about allowing the consequences of being a fat pig to fall on the fat pigs instead of the rest of us. Quit mandating seating for fat pigs under the guise of ""enlightened"" thinking emotional bs and let fat pigs suffer like they should for their weaknesses.\n\nIf anything, the biggest loser show proves most fat people are not victims of thyroid crap but their own emotional issues resulting in over eating. Bloomberg is a fool trying to outlaw symptoms in the attempt to solve the obesity problem. It will have a zero net effect because it doesn't address the actual problem.\n\nThat won't stop big brother PC types from arguing for it though. Freedom of choice until it impinges on the politically correct crowds views on life, then your freedom is righteously limited by them of course"""
0.33714365035249505,20120531070439Z,"""Your dumb. \xa0\n\nOh no predators, oogie boogie. \xa0\nI just don't get you. \xa0"""
0.34057246803285207,20120601220258Z,"""Mods don't talk to people. Figured that out as soon as you opened your mouth. """
0.2314751945828229,20120528070638Z,"""He was bout 2 fuck lil dude up for a sec then he caught himself!!!\xa0 he like thats for all that shit yu be talkn bout me in ya shows!!! ha ha"""
0.43571134164227182,20120529163503Z,"""Inside your ret.arded little brain?"""
0.22920059764968906,20120528203927Z,"""white niggas act a fool when they get drunk """
0.19335062770634884,20120531065457Z,"""Yes you are correct, and in not too disimilar packaging too."""
0.65876873332901231,20120601000655Z,"""Fucking idiot. """
0.29830016806038889,20120531153050Z,"""Nobody ""sube due""\xa0 your mother and she is a big lip watermelon eatin Baboon"""
0.32646572863815687,20120602201038Z,"""so now you denying your an eagles fan? Right you talk about Jae as some fake when you should look in the mirror at the trailer trash you are."""
0.27150095446902056,20120531184839Z,"""Wow, you are most DEFINITELY still a virgin"""
0.17897527835758947,20120528194251Z,"""I like you...and to me your post is monumentally silly and oddly close to the words our President is using."""
0.10305484043620107,20120529144015Z,"""In about 50 yrs when the oil is used up you people will still be sitting in a dessert having rocks for lunch killing each other. The only difference will be that nobody will give a cr@p...."""
0.59570363465002363,20120531213833Z,"""you're an ignorant COW"""
0.19728914380037563,20120531043550Z,"""C'mon dave.sharpe you are asking for a miracle with that request. ;)"""
0.18562767133605643,20120531162848Z,"""\xa0Are you going to ask first, or just have your way with it?"""
0.28350871369962438,20120601224045Z,"""Doesn't change the fact that you look like a fool for defending this murderer"""
0.41403747635193333,20120527004747Z,"""You shole lizz uhgly."""
0.414668777350714,20120826222754Z,"""Dude, you're delusional. You may consider betting back on your meds."""
0.3939153436129666,20120527140719Z,"""Let it go, Matthew. This shit is making you look more like an asshole than usual."""
0.16811668241441891,20120528224903Z,"""We lose our freedoms, a little at a time, when we don't pay attention."""
0.16918629677469746,20120528004403Z,"""your style is certainly diverse!"""
0.59165719129992522,20120527195041Z,"""i'm not picking a fight.  I'm just saying you're an idiot because you're being an idiot."""
0.33808639147420888,20120527210926Z,"""that little fat cracker wanted some of that good black pussy so he let her drive around thinking that would get him laid....\n\ngood luck poppin pills and listening to death metal til you eventually commit suicide emo-fag"""
0.24120585659011293,20120601140659Z,"""Gay super hero???? Fuck this shit... DC comics released a fucking gay green lantern... Thats why I only read Conan."""
0.18339629970268823,20120528232923Z,"""You always are.\n\n"""
0.33510466837074426,20120527233520Z,"""U dad already ashamed of u cuz he dnt know if u really his son cuz your mom was sucking and fuc.king the crew back in da days..lmao...now u grew up to hate black men wit money cuz u know dsts what your mom is looking for..lol..tell her I'll pass up on dat a.ss cuz it got to many miles on it howeva she can give me some slow head...lol..lol..lol..."""
0.31318418470180348,20120528192028Z,"""Well maybe if you didn't let yourself go and pack on all those pounds."""
0.27227170651401134,20120602162127Z,"""Keep digging, your hole isn't quite deep enough yet ..\xa0"""
0.31931905139799938,20120527221105Z,"""he won't won anything all time with arsenal?? i bet you're one guys that saying it arsenal will finish outside top 4th..i hope u don't change your fucking brain when we win titles.. u brainless kid"""
0.48903455371054239,20120531185113Z,""".. no they are your hero because your stones still haven't dropped and you're too much of a girly man to pull the trigger. Put down your computer and get involved nerd boy. Don't be a pathetic loser your whole life. Strap up or S TF U."""
0.56179016529183268,20120602113132Z,"""Your comments are as retarded as you are. Typical United hater"""
0.92380541482478784,20120529103035Z,"""idiot. google the word blog, you stupid stupid idiot. """
0.2098737929399197,20120601201055Z,"""lol...what are you talking about?"""
0.25379967424728306,20120824182221Z,"""Mitt's taxes is NOTHING BUT A DISTRACTION FROM THE FAILURE OF obama.\n\nobama failed.\n\n\nobama failed\n\n\nobama failed\n\nobama failed\n\n\nFOUR YEARS is enough."""
0.18702183037184372,20120528171743Z,"""The look you wanted!"""
0.19032587028708517,20120528221443Z,"""valerie labelle are you listenin?"""
0.49466990087979379,20120529144058Z,"""Your mother was stupid for not going by the clinic"""
0.28093544723570124,20120601120411Z,"""and you are obviously a homo"""
0.16548918429515105,20120527072735Z,"""Big Bitches cant fight they just grab the other bitches hair and swing um around cuz they stronger smh they need to learn that if u dont grab hair, u can accually punch wit both ur hands LMAO"""
0.23936652212766607,20120527233756Z,"""Nice try, libs. Go down with the ship if you must, but ... the sack-of-lying-shit ship is going down."""
0.35634754643512451,20120531185610Z,"""Congrats Elisabeth, you are a semi-finalist! You can vote for your board on our Facebook page!"""
0.1616743429665114,20120824171757Z,"""The American diet has damaged Black Americans.  With the large consumption of processed, denatured foods that are full of starch and sugar, it's understandable why disease, behavioral problems, mental health and weight issues are rampant.  Let's not even talk about meat that is filled with parasites, worms, tumors, other diseases--and then shot up with antibiotics, hormones and other chemicals.   \n\nWe carry the GENETIC SIGNATURE of West and Central AfRAkans.  We are TROPICAL BLACKS.  Our diet SHOULD consist of food from the tropics.  Simple.  Our cells REQUIRE electrical and ALKALINE foods.   Look at Blacks from the tropics.  Are they overweight and stricken with health problems?  """
0.35309481362765283,20120527221112Z,"""Are you mad I don't believe ur bullshit? You fucking homo wanna be thug!"""
0.24324960522972228,20120824175502Z,"""Oh du calme on ne va pas te d\xe9porter. Il faudrait vraiment \xeatre stupide pour ne pas dire con pour parler de Cal92"""
0.17674152120449083,20120529163552Z,"""you are on to something there"""
0.66700808182247151,20120601111131Z,"""I love my bitches dumb and stupid, can you cook?"""
0.36630917487091691,20120602191200Z,"""What is your evidence that she's a painfully bad actress?  Do you know her from anything else other than <i>Twilight</i>?  Why don't you hunker on down to IMDb and see what else she's done, then come back and say something as stupid as what you said.  """
0.36983428953807307,20120529020643Z,"""you're just a broke ass.."""
0.45492357028190539,20120527070308Z,"""When you find faults in others the rest four fingers point at you. \n\n\nLearn to know how you are  more idiot than others, you will have humility else like kango you will be die being ignorant and arrogant."""
0.23917765399813598,20120528043844Z,"""100% Pure Fuckery, thx niggas keep making this music for ur children\xa0"""
0.26464742805756031,20120601151211Z,"""YOU ARE AWESOME!  CONGRATUALTIONS!"""
0.13491004259136727,20120531130024Z,"""I sure hope you are wrong about that."""
0.25329097150322671,20120601034035Z,""" Get your eyes checked! Fat is never beautiful. """
0.16237652237368513,20120825201052Z,"""Yes, kind of like Warren (Lefty) calling someone a name.....\n\n\xa0I never ""like"" comments that disparage others...\n\nMany times I even ""like"" your comments Sol..though I've never seen you ""like"" anyone yourself.....Hmmmmm\n\nTres, on the other hand is\xa0generous\xa0\nwith all...."""
0.28699000761588705,20120528225205Z,"""lol fuckin white fag think he can sing and he is black smh! he is lame! UNTALENTED PALE WHITE MAN IS NOT BLACK MAN GET OVER IT! """
0.169009012010956,20120528004642Z,"""Too cute...that is you Jenna!\n"""
0.34243483847661127,20120529132540Z,"""Comments like yours are why people are giving money to the casinos open handed. When knowledge is not power you are just another idiot in the casino.\n"""
0.17757021308360169,20120601140547Z,"""Postmaster why you say Drug test? I could not pass a drug test. I ngo out in my quad color car and burn a fat one. I emplore you not to mention drug test OK"""
0.13613548693295724,20120529073538Z,"""Bitch, please... She's with make-up!"""
0.28589460215599727,20120603121443Z,"""This is awesome.\xa0 I love the SEC.. Ef the little 12 and the Texas whore. Eff Texas little johns too. Thats you KU with your little nub. """
0.19247732446844157,20120824163928Z,"""Reading comprehension is supposed to be a Vandy trait. I guess not in your case. I know, that wasn't classy of me."""
0.45086092346196166,20120601064100Z,"""\xa0why dont you keep your waywardness and extreme ignorance to yourself and grow a brain in the main time. Better still go back to school, get some awareness, broaden your information horizon and re join the rest of humanity. You and your demented IQ is on the same level as an ape."""
0.2061283510786853,20120602030332Z,"""This almost looks like you and Ross.......:-)\n"""
0.26625003020037219,20120531213742Z,"""who cares about throwing the ball back to the picture, let that a-hole do it and save your arm for throwing out runners. next time you get the ball stomp your feet and take your ball and go home. Unbelieveable"""
0.34980819359321158,20120529030146Z,"""why you mad cuz dominican brig dembow back and pr artist stuck in the same place doin the same shyt and dominican fuckin yall bitches and runnin u.s.a! 0OH THAS\nWHY YALL MAD"""
0.15451133491740737,20120601014943Z,"""Are you jealous?"""
0.33165862774993793,20120531150130Z,"""what a stupid cunt. she could have even done her research on wikipedia and fucking found that out. thundercunt"""
0.31637995622497872,20120529160253Z,"""Stop sucking the industry dick. You wont kum out Warview- Homicide Valley talkin"""
0.27124306788197189,20120529022748Z,"""Don't hold your breath."""
0.17967422130597796,20120603184447Z,"""@Char Johnson Thanks for your comment because you saved me a click :)"""
0.13584644907395785,20120529153459Z,"""@Jess Breslin sounds like something you would like!"""
0.22454249060509407,20120528171832Z,"""lmaoo.. i could prolly take him.. yaah id prolly fuck her... lol """
0.20755575067978521,20120531044310Z,"""Why are you here"""
0.31632148719982339,20120603045522Z,"""With some big names coming up, Chelshittts are so sure next EPL or UCL is in their bag, Its so damn hilarious. Look at your pathetic team and the way you play football. With new players, your tradition is not going to change, Same filthy 'park-the-bus cum so-called counter-attacking' football. You are the luckiest this time. It happens only once in a while and it won't favour you anymore because you don't have that quality. SO don't ride on the wagon so high that you fall at your filthy buttts!!!"""
0.30354457014727082,20120603173714Z,"""What about your father?"""
0.55362472508358274,20120531144915Z,"""Go Fucking Kill yourself, you worthless piece of shit! Stefan is an asswipe, he doesn't know shit!!!"""
0.18409762846434047,20120531032837Z,"""\xa0@MaddHatter\xa0I tried to tell him not to race but what came out was ""Shit nigga sometimes you gotta race""."""
0.30881846880809671,20120527155120Z,"""I just listened to that diggy song man and he got on j cole ass fuck cold world global warming nigga u better say something"""
0.25880503302090518,20120602194757Z,"""Ernest\n\nYou are the only poster who got a recommend tonight. """
0.55041944699632817,20120528200255Z,"""shut the fuck up """
0.15974262822044688,20120528070654Z,"""What have you been smoking man !!"""
0.33378499015091234,20120824173750Z,"""If he was white..the i d i o t racists in this country wouldn't care the economy sucks. They put up with that cretin George Bush who got us into this mess with his stupidity."""
0.2979932011564248,20120602024110Z,"""Now that is YOU and CHRIS!!!!!"""
0.41252203537266663,20120602193138Z,"""Cordero you fat piece of gutter trash. """
0.79106662824697582,20120530223501Z,"""your fucking stupid"""
0.08736219339900575,20120601072803Z,"""Fuck wit me 7862603375"""
0.25681158528301562,20120602021542Z,"""Go away please. It is not a judges job to ""appear angry"" you ignat ape"""
0.15398920392098953,20120601181332Z,"""Are you claiming that some women don't die because of a pregnancy? \n\nLet's clear that misunderstanding up, right now."""
0.44313337877393189,20120602095103Z,"""Get back in your hole"""
0.21439358707680306,20120823232718Z,"""\xa0I couldn't disagree more with your claim that the bible regards ""personhood"" at birth.\xa0 How about the scripture that says ""I knit you together in your mother's womb.""\xa0 And ""I ordained all your days before one of them came to be.""\xa0 Obviously God is telling us he knew us before we were born.\xa0 Say what you want but people become people at time of conception.\xa0 When a woman has a miscarriage does she say ""I lost my fetus?""\xa0 NO!!\xa0 She lost her baby which is a person.\nTwist the scriptures all you want to keep the atrocious act of killing innocent unborn children as part of our nations sick policy.\xa0 Talk about MEDIEVAL...killing our own offspring.\xa0 Wake up and speak from the heart rather than man's foolish intellectual gibber."""
0.37783889255881786,20120528194334Z,"""SO PROUD OF YOU\xa0 ROB!!!\xa0 you are THE MAN!!"""
0.41326980410635766,20120531032807Z,"""Suck a bag of dicks kal."""
0.2390870036772379,20120526233202Z,"""Mary, you look like Gwen!"""
0.49183853672383115,20120601163520Z,"""You are an idiot that clearly has no understanding of exactly what caused the recession and who did it. Shut your trap and go do some research before you start spouting off like you actually know something. You obviously don't."""
0.15094017484399633,20120531222257Z,"""drcart: Are you married?"""
0.3306611515708261,20120531152931Z,"""\xa0Sure you are."""
0.41270244733216505,20120528004827Z,"""White people are some fuckin straight weirdos!!!! This shit is sick, I bet her father is very proud and I don't ever wanna hear another black racist joke from another white person ever again! You ole Loose booty crackers! She definitely had a black dick in her!"""
0.15580231760120128,20120826180803Z,"""Oh, get off your\xa0Ron Paul soap\xa0box.\xa0 He lost get over it."""
0.31412772399466327,20120601085056Z,"""Stop talkin' shit about your body, hot mama,"""
0.39262071037514673,20120531185210Z,"""Now you're just embarrassing yourself!\xa0 """
0.212996864478529,20120529075518Z,"""Oh...my....god!!! I'd totally forgotten about that.lol but holy shit that is so fucking funny.lol"""
0.33175304231500158,20120824111157Z,"""fairedgar - your remark that jews cannot be secular because Judaism is a religion is just about the stupidest comment I've ever read. Everyone is born into a 'religion', but if you don't 'practice' that religion, then you are a secular member of that religion.\n\nMind you, it's nice to see that the Jews haters like you are so stupendously thick."""
0.23347758060914078,20120603034123Z,"""You are the SWAG version of mickey mouse,lol"""
0.48526029862162173,20120529024901Z,"""No sweetie, you're the ""tuff"" guy:\n\nYou are a scumbag. You better hope you bite your lip in public punk. If Im ever unfortunate enough be in your presence and hear that vile garbage, it will be thing out of your hole.\nYou go first - use a real number this time."""
0.26415510219533217,20120531184903Z,"""Maybe you should** be in school....."""
0.26345804608322115,20120531093759Z,"""Hey man, glad to hear you're not in serious health straights - as I get \nolder, I worry more and more about the internet people who I follow and \nenjoy to hear from. \n\n\n\nCFS is a motherfucker, and people don't give it enough credit to how \nmuch it can fuck a life up. Fight the good fight man, and if you're ever\n in Australia I'll buy you your carbonated beverage of preference :)\n"""
0.12891824639845914,20120531065827Z,"""\xa0Decent player at best when he is away from home. Funny too cause you can check his stats yet analysts still talk about him like he is a beast."""
0.31554874825429524,20120601001014Z,"""To Mr. Blooming Idiot Berg: Your Mom! """
0.08656291309644458,20120824062434Z,"""His name is Alphonse Mucha. Not Albert."""
0.28893365871302068,20120528222612Z,"""I'm sure dumb-asses, like yourself, will be trolling full force under our next President...Romney.  What does ""boyhollow"" mean...or do we want to know?"""
0.45837396702606231,20120824135715Z,"""He's on roids you are a sucker, don't delete my comment you damn mod."""
0.17360332254225519,20120601220351Z,"""\xa0Holy shit.\xa0 I've never heard that story before- pretty epic.\xa0 """
0.344637525990791,20120531011839Z,"""No.  In your mom's bed.  """
0.52109293087337039,20120825153612Z,"""LOL you're the one being worked up. I just mentioned that we need to score more to kill the game and increase our goal difference, and you're going all over the place saying I'm a moron? You're the one not making sense here. \n\nYou're the one who should sod off, make sure you learn to read English properly before you come here and troll. What a fail loser"""
0.37102708543165774,20120529025215Z,"""ONCE AGAIN IT WAS JUST DANCING AND JUST BECAUSE IM ESTABLISHED AND SO IS MY FAMILY DONT MEAN THAT I DONT WATCH NETWORK TV OR TV PERIOD THE ONLY PEDOPHILE IS YOU AND YOU RATHER SUPPORT THE POLISH DEATH SONG ANYONE CAN GOOGLE OR YAHOO SOME HISTORY BUT IF YOU TRULY WANT THE ANSWER TO SOMETHING IN HISTORY DONT GOOGLE YOUR RESEARCH GO READ A BOOK YOU RATHER KIDS SING ABOUT DEATH THAN TO DO SOMETHING SO INNOCENT AS JUST DANCING LIKE I SAID BEFORE GET THE FUCK ON WITH THAT DUMB SHIT BECAUSE LIKE YOU IM HUMAN AND I TOO LIKE TO BE ENTERTAINED BUT IT IS ALL OF HOW SOME ONE VIEWS IT AND YOUR VIEW ISNT MY VIEW OBVIOUSLY"""
0.28694002858252415,20120531162537Z,"""Your a nasty boy. """
0.29738911279670516,20120601143510Z,"""Just keep it up Holder your not helping Oboma at all ..you are just succeeding in making people mad..beside's dont you have a Fast & Furious contempt hanging over your shoulder's to attend to and get you books in order.."""
0.18073754125881328,20120529030158Z,"""i lol when the viewers first see a white skin person they suddenly feel like making a racial comment. All races do shit like this. and anyway the guy\xa0deserved\xa0it he wanted to bottle a girl...""bottle a girl"" = hit a bottle over a girls head."""
0.41225107856498944,20120529130810Z,"""\xa0@xPeachRose7\n\xa0YOU'RE THE ONE WHO HAS NO LIFE CUZ YOU WATCH HER TUTORIALS BITCH"""
0.42573788847767996,20120528204254Z,"""Gee, you are a smart one.\xa0 """
0.16003687422587606,20120528070433Z,"""Don't worry, you are :) Love ya!"""
0.20202025683361288,20120825102850Z,"""Io ho brevettato le baggianate. Quindi smettete subito di dire baggianate."""
0.24801257438358904,20120825174138Z,"""\xa0lack of proper training...sadly"""
0.51653689872232189,20120528043454Z,"""You are a patriot!"""
0.70624797102505921,20120602215043Z,"""You're an idiot baldo. """
0.16361192010475387,20120528095331Z,"""\xa0Are you jealous of him?"""
0.45218523200096544,20120527155131Z,"""Buddy you sound like a complete clown on here running your mouth """
0.38922006095390516,20120527204516Z,"""setting up the DP\n\xa0\nAlso, Fuck you luke scott.\xa0 Fuck you"""
0.44937612733005899,20120528200218Z,"""You are a loser in every sense of the word. Your presence on Earth, is a loss for humanity. """
0.25325978508287278,20120601203509Z,"""Yawn.......what you are suggesting about today's music......was said about 60s music back then."""
0.28207458377993261,20120601163512Z,"""You're intellectually challenged."""
0.19039580299340811,20120601160638Z,"""Don't feel sorry for her, she's Madonna.&nbsp; And you're not.\r\n"""
0.42622143652735528,20120603202655Z,"""Your numbers are so far off you have no idea what you are talking about.\xa0 Did you take your Prozac today?\xa0 Please do it now."""
0.31660468748798942,20120528233229Z,"""ANYBODY AND I MEAN ANY MOTHERFUCKER WHO CONFUSES BILL PULLMAN WITH BILL PAXTON IS A FUCKING IMBECILE BENEATH CONTEMPT"""
0.15785517830078941,20120527213747Z,"""Phil\n\nAnd then you fell off the hotel balcony.\n\n."""
0.51531526960502438,20120528064102Z,"""i hate racist inbreed white\xa0people\xa0that's\xa0why we stay fucking ya'll up dumb ass may ain't over pussy it can be may day in this bitch"""
0.090815892970898371,20120826170544Z,"""<strong>Obama's campaign is in deep trouble.  The have to place the race card, the scare women card, the scare seniors card, and the class-warfare card.  That is all he has. <u>He sure can't run on his failed record. """
0.12378636517414536,20120528194248Z,"""What are your criteria for ""best?"""""
0.43383798420602782,20120602094823Z,"""You're not hot. Get over yourself"""
0.35451354591860645,20120531185032Z,"""Are you spewing blind hatred? Do you really a fair/just mind in your head? """
0.20425140383594237,20120825004044Z,"""yourmamatoo\xa0So_1\xa0One of your illiterate relatives, I'm guessing. """
0.17293579977788034,20120531185421Z,"""Don't get her pregnant! Then you'll be really screwed like many other young couples that have children before paying off their debts.\n\nThat is really it though, isn't it? All this exploding debt is just discouraging the intelligent from having children."""
0.1788406924273348,20120526233025Z,"""fuck push t and anybody that love em """
0.3651937409988264,20120601200740Z,"""@NickiMinaj1 - how bout not i do what i want to do you know im right thats why you had nothing to say about it so just crowl back to your little hole and shut the f up okay """
0.091973508298333173,20120527140512Z,"""OH SHIT SHORT BUS SHAWTY!!! Soulja Boy Warned\xa0me about those girls!\xa0"""
0.45034176449184393,20120826213226Z,"""what an idiot"""
0.4191911941234493,20120528222617Z,"""HEY! jAred...\n\nYou're going to wake the fuck up breathing through a fucking tube..."""
0.44366157209961438,20120527175608Z,"""What I want to know is why you haven't posted your address like you said you would so I can lick your ass until you're dizzy. Ask PATRICPARAMEDIC about the tongue job I did on his ass rim."""
0.26950209547142917,20120602095007Z,"""Hay Richard (Dick-head), when are you going to play the 'race card'.  That's usually the Lib-turds last resort, since you have no facts to challenge the truth.  So don't bother, I'm a  Black 20-year American USAF veteran, with a real birth certificate. You can call me a 'Black racist' with a brain - and a lover of facts.  Try living in 'Real-ville', or at least visit long enough to get some facts.  And stop posting your snide tripe posing as lucid commentary, the subject, like the belt holding Ovomits trousers, is above your head.  Fool."""
0.54013659784353552,20120602150638Z,"""yeah, you're dumb. nice work"""
0.14439680341968134,20120601200751Z,"""Hi Sal\nhow are you doing?\n"""
0.30877099161022958,20120601034049Z,"""Yes, you're a good example of that."""
