Insult,Date,Comment
0.16541171447261138,20120529163552Z,"""you are on to something there"""
0.57322463864709583,20120601111131Z,"""I love my bitches dumb and stupid, can you cook?"""
0.32156047293153139,20120602191200Z,"""What is your evidence that she's a painfully bad actress?  Do you know her from anything else other than <i>Twilight</i>?  Why don't you hunker on down to IMDb and see what else she's done, then come back and say something as stupid as what you said.  """
0.4225447318826252,20120529020643Z,"""you're just a broke ass.."""
0.48141486544608308,20120527070308Z,"""When you find faults in others the rest four fingers point at you. \n\n\nLearn to know how you are  more idiot than others, you will have humility else like kango you will be die being ignorant and arrogant."""
0.24391815495963101,20120528043844Z,"""100% Pure Fuckery, thx niggas keep making this music for ur children\xa0"""
0.25385610837728867,20120601151211Z,"""YOU ARE AWESOME!  CONGRATUALTIONS!"""
0.090208879740412529,20120531130024Z,"""I sure hope you are wrong about that."""
0.27339817464828586,20120601034035Z,""" Get your eyes checked! Fat is never beautiful. """
0.18675899417760811,20120825201052Z,"""Yes, kind of like Warren (Lefty) calling someone a name.....\n\n\xa0I never ""like"" comments that disparage others...\n\nMany times I even ""like"" your comments Sol..though I've never seen you ""like"" anyone yourself.....Hmmmmm\n\nTres, on the other hand is\xa0generous\xa0\nwith all...."""
0.267886563730942,20120528225205Z,"""lol fuckin white fag think he can sing and he is black smh! he is lame! UNTALENTED PALE WHITE MAN IS NOT BLACK MAN GET OVER IT! """
0.1500005600447657,20120528004642Z,"""Too cute...that is you Jenna!\n"""
0.37742233780116802,20120529132540Z,"""Comments like yours are why people are giving money to the casinos open handed. When knowledge is not power you are just another idiot in the casino.\n"""
0.18506000918454837,20120601140547Z,"""Postmaster why you say Drug test? I could not pass a drug test. I ngo out in my quad color car and burn a fat one. I emplore you not to mention drug test OK"""
0.17920635362948301,20120529073538Z,"""Bitch, please... She's with make-up!"""
0.31123250041996831,20120603121443Z,"""This is awesome.\xa0 I love the SEC.. Ef the little 12 and the Texas whore. Eff Texas little johns too. Thats you KU with your little nub. """
0.26324184410418416,20120824163928Z,"""Reading comprehension is supposed to be a Vandy trait. I guess not in your case. I know, that wasn't classy of me."""
0.57100469678727861,20120601064100Z,"""\xa0why dont you keep your waywardness and extreme ignorance to yourself and grow a brain in the main time. Better still go back to school, get some awareness, broaden your information horizon and re join the rest of humanity. You and your demented IQ is on the same level as an ape."""
0.1665182224529228,20120602030332Z,"""This almost looks like you and Ross.......:-)\n"""
0.33435303570443992,20120531213742Z,"""who cares about throwing the ball back to the picture, let that a-hole do it and save your arm for throwing out runners. next time you get the ball stomp your feet and take your ball and go home. Unbelieveable"""
0.42002366339846814,20120529030146Z,"""why you mad cuz dominican brig dembow back and pr artist stuck in the same place doin the same shyt and dominican fuckin yall bitches and runnin u.s.a! 0OH THAS\nWHY YALL MAD"""
0.15097453631359659,20120601014943Z,"""Are you jealous?"""
0.37636623946823855,20120531150130Z,"""what a stupid cunt. she could have even done her research on wikipedia and fucking found that out. thundercunt"""
0.36109472711076473,20120529160253Z,"""Stop sucking the industry dick. You wont kum out Warview- Homicide Valley talkin"""
0.34237338828114355,20120529022748Z,"""Don't hold your breath."""
0.12548879306212116,20120603184447Z,"""@Char Johnson Thanks for your comment because you saved me a click :)"""
0.12640122759255168,20120529153459Z,"""@Jess Breslin sounds like something you would like!"""
0.24460320021818827,20120528171832Z,"""lmaoo.. i could prolly take him.. yaah id prolly fuck her... lol """
0.14059605285893578,20120531044310Z,"""Why are you here"""
0.30231005284776069,20120603045522Z,"""With some big names coming up, Chelshittts are so sure next EPL or UCL is in their bag, Its so damn hilarious. Look at your pathetic team and the way you play football. With new players, your tradition is not going to change, Same filthy 'park-the-bus cum so-called counter-attacking' football. You are the luckiest this time. It happens only once in a while and it won't favour you anymore because you don't have that quality. SO don't ride on the wagon so high that you fall at your filthy buttts!!!"""
0.34176360900793307,20120603173714Z,"""What about your father?"""
0.598882335902859,20120531144915Z,"""Go Fucking Kill yourself, you worthless piece of shit! Stefan is an asswipe, he doesn't know shit!!!"""
0.18662315834041632,20120531032837Z,"""\xa0@MaddHatter\xa0I tried to tell him not to race but what came out was ""Shit nigga sometimes you gotta race""."""
0.31893195779071676,20120527155120Z,"""I just listened to that diggy song man and he got on j cole ass fuck cold world global warming nigga u better say something"""
0.29916170776691842,20120602194757Z,"""Ernest\n\nYou are the only poster who got a recommend tonight. """
0.51637882418683589,20120528200255Z,"""shut the fuck up """
0.2347993468345482,20120528070654Z,"""What have you been smoking man !!"""
0.35667195601019708,20120824173750Z,"""If he was white..the i d i o t racists in this country wouldn't care the economy sucks. They put up with that cretin George Bush who got us into this mess with his stupidity."""
0.28904724494656198,20120602024110Z,"""Now that is YOU and CHRIS!!!!!"""
0.48448457906184161,20120602193138Z,"""Cordero you fat piece of gutter trash. """
0.76174654412700604,20120530223501Z,"""your fucking stupid"""
0.072970970472629557,20120601072803Z,"""Fuck wit me 7862603375"""
0.28604504176797818,20120602021542Z,"""Go away please. It is not a judges job to ""appear angry"" you ignat ape"""
0.23960868939707963,20120601181332Z,"""Are you claiming that some women don't die because of a pregnancy? \n\nLet's clear that misunderstanding up, right now."""
0.47360180833984472,20120602095103Z,"""Get back in your hole"""
0.21581745126483931,20120823232718Z,"""\xa0I couldn't disagree more with your claim that the bible regards ""personhood"" at birth.\xa0 How about the scripture that says ""I knit you together in your mother's womb.""\xa0 And ""I ordained all your days before one of them came to be.""\xa0 Obviously God is telling us he knew us before we were born.\xa0 Say what you want but people become people at time of conception.\xa0 When a woman has a miscarriage does she say ""I lost my fetus?""\xa0 NO!!\xa0 She lost her baby which is a person.\nTwist the scriptures all you want to keep the atrocious act of killing innocent unborn children as part of our nations sick policy.\xa0 Talk about MEDIEVAL...killing our own offspring.\xa0 Wake up and speak from the heart rather than man's foolish intellectual gibber."""
0.3464372738156466,20120528194334Z,"""SO PROUD OF YOU\xa0 ROB!!!\xa0 you are THE MAN!!"""
0.44066198553662028,20120531032807Z,"""Suck a bag of dicks kal."""
0.1961530006494997,20120526233202Z,"""Mary, you look like Gwen!"""
0.54047948045055716,20120601163520Z,"""You are an idiot that clearly has no understanding of exactly what caused the recession and who did it. Shut your trap and go do some research before you start spouting off like you actually know something. You obviously don't."""
0.19852627783969351,20120531222257Z,"""drcart: Are you married?"""
0.35705901741947593,20120531152931Z,"""\xa0Sure you are."""
0.41272257899972498,20120528004827Z,"""White people are some fuckin straight weirdos!!!! This shit is sick, I bet her father is very proud and I don't ever wanna hear another black racist joke from another white person ever again! You ole Loose booty crackers! She definitely had a black dick in her!"""
0.12782892057887149,20120826180803Z,"""Oh, get off your\xa0Ron Paul soap\xa0box.\xa0 He lost get over it."""
0.32857785466226302,20120601085056Z,"""Stop talkin' shit about your body, hot mama,"""
0.41121911140175077,20120531185210Z,"""Now you're just embarrassing yourself!\xa0 """
0.25259513006599277,20120529075518Z,"""Oh...my....god!!! I'd totally forgotten about that.lol but holy shit that is so fucking funny.lol"""
0.35542996126875492,20120824111157Z,"""fairedgar - your remark that jews cannot be secular because Judaism is a religion is just about the stupidest comment I've ever read. Everyone is born into a 'religion', but if you don't 'practice' that religion, then you are a secular member of that religion.\n\nMind you, it's nice to see that the Jews haters like you are so stupendously thick."""
0.28577134360463413,20120603034123Z,"""You are the SWAG version of mickey mouse,lol"""
0.49589665242002456,20120529024901Z,"""No sweetie, you're the ""tuff"" guy:\n\nYou are a scumbag. You better hope you bite your lip in public punk. If Im ever unfortunate enough be in your presence and hear that vile garbage, it will be thing out of your hole.\nYou go first - use a real number this time."""
0.26230722518294847,20120531184903Z,"""Maybe you should** be in school....."""
0.28848448042611025,20120531093759Z,"""Hey man, glad to hear you're not in serious health straights - as I get \nolder, I worry more and more about the internet people who I follow and \nenjoy to hear from. \n\n\n\nCFS is a motherfucker, and people don't give it enough credit to how \nmuch it can fuck a life up. Fight the good fight man, and if you're ever\n in Australia I'll buy you your carbonated beverage of preference :)\n"""
0.14436613592413214,20120531065827Z,"""\xa0Decent player at best when he is away from home. Funny too cause you can check his stats yet analysts still talk about him like he is a beast."""
0.34982367801115849,20120601001014Z,"""To Mr. Blooming Idiot Berg: Your Mom! """
0.083053714343291826,20120824062434Z,"""His name is Alphonse Mucha. Not Albert."""
0.37573405290902828,20120528222612Z,"""I'm sure dumb-asses, like yourself, will be trolling full force under our next President...Romney.  What does ""boyhollow"" mean...or do we want to know?"""
0.50635825753117947,20120824135715Z,"""He's on roids you are a sucker, don't delete my comment you damn mod."""
0.16350652216086448,20120601220351Z,"""\xa0Holy shit.\xa0 I've never heard that story before- pretty epic.\xa0 """
0.43964575556154351,20120531011839Z,"""No.  In your mom's bed.  """
0.56160650833924419,20120825153612Z,"""LOL you're the one being worked up. I just mentioned that we need to score more to kill the game and increase our goal difference, and you're going all over the place saying I'm a moron? You're the one not making sense here. \n\nYou're the one who should sod off, make sure you learn to read English properly before you come here and troll. What a fail loser"""
0.44507985519000448,20120529025215Z,"""ONCE AGAIN IT WAS JUST DANCING AND JUST BECAUSE IM ESTABLISHED AND SO IS MY FAMILY DONT MEAN THAT I DONT WATCH NETWORK TV OR TV PERIOD THE ONLY PEDOPHILE IS YOU AND YOU RATHER SUPPORT THE POLISH DEATH SONG ANYONE CAN GOOGLE OR YAHOO SOME HISTORY BUT IF YOU TRULY WANT THE ANSWER TO SOMETHING IN HISTORY DONT GOOGLE YOUR RESEARCH GO READ A BOOK YOU RATHER KIDS SING ABOUT DEATH THAN TO DO SOMETHING SO INNOCENT AS JUST DANCING LIKE I SAID BEFORE GET THE FUCK ON WITH THAT DUMB SHIT BECAUSE LIKE YOU IM HUMAN AND I TOO LIKE TO BE ENTERTAINED BUT IT IS ALL OF HOW SOME ONE VIEWS IT AND YOUR VIEW ISNT MY VIEW OBVIOUSLY"""
0.38349658599950132,20120531162537Z,"""Your a nasty boy. """
0.30309261371789242,20120601143510Z,"""Just keep it up Holder your not helping Oboma at all ..you are just succeeding in making people mad..beside's dont you have a Fast & Furious contempt hanging over your shoulder's to attend to and get you books in order.."""
0.22028552189284348,20120529030158Z,"""i lol when the viewers first see a white skin person they suddenly feel like making a racial comment. All races do shit like this. and anyway the guy\xa0deserved\xa0it he wanted to bottle a girl...""bottle a girl"" = hit a bottle over a girls head."""
0.47812639278140079,20120529130810Z,"""\xa0@xPeachRose7\n\xa0YOU'RE THE ONE WHO HAS NO LIFE CUZ YOU WATCH HER TUTORIALS BITCH"""
0.41852738494991243,20120528204254Z,"""Gee, you are a smart one.\xa0 """
0.12019763508997544,20120528070433Z,"""Don't worry, you are :) Love ya!"""
0.22603783093898547,20120825102850Z,"""Io ho brevettato le baggianate. Quindi smettete subito di dire baggianate."""
0.30210517958521071,20120825174138Z,"""\xa0lack of proper training...sadly"""
0.48728339742587246,20120528043454Z,"""You are a patriot!"""
0.67949003236566574,20120602215043Z,"""You're an idiot baldo. """
0.21268911771554785,20120528095331Z,"""\xa0Are you jealous of him?"""
0.50366395659957774,20120527155131Z,"""Buddy you sound like a complete clown on here running your mouth """
0.38008312866698057,20120527204516Z,"""setting up the DP\n\xa0\nAlso, Fuck you luke scott.\xa0 Fuck you"""
0.44762240066531528,20120528200218Z,"""You are a loser in every sense of the word. Your presence on Earth, is a loss for humanity. """
0.2449605223566643,20120601203509Z,"""Yawn.......what you are suggesting about today's music......was said about 60s music back then."""
0.27506822376418011,20120601163512Z,"""You're intellectually challenged."""
0.25425680558234776,20120601160638Z,"""Don't feel sorry for her, she's Madonna.&nbsp; And you're not.\r\n"""
0.41577944017099888,20120603202655Z,"""Your numbers are so far off you have no idea what you are talking about.\xa0 Did you take your Prozac today?\xa0 Please do it now."""
0.49044359600485987,20120528233229Z,"""ANYBODY AND I MEAN ANY MOTHERFUCKER WHO CONFUSES BILL PULLMAN WITH BILL PAXTON IS A FUCKING IMBECILE BENEATH CONTEMPT"""
0.13172257094503778,20120527213747Z,"""Phil\n\nAnd then you fell off the hotel balcony.\n\n."""
0.55663554157158845,20120528064102Z,"""i hate racist inbreed white\xa0people\xa0that's\xa0why we stay fucking ya'll up dumb ass may ain't over pussy it can be may day in this bitch"""
0.14519325996143095,20120826170544Z,"""<strong>Obama's campaign is in deep trouble.  The have to place the race card, the scare women card, the scare seniors card, and the class-warfare card.  That is all he has. <u>He sure can't run on his failed record. """
0.14970776507006719,20120528194248Z,"""What are your criteria for ""best?"""""
0.4670519892337332,20120602094823Z,"""You're not hot. Get over yourself"""
0.4032101947390917,20120531185032Z,"""Are you spewing blind hatred? Do you really a fair/just mind in your head? """
0.29663620277972413,20120825004044Z,"""yourmamatoo\xa0So_1\xa0One of your illiterate relatives, I'm guessing. """
0.26884446650396776,20120531185421Z,"""Don't get her pregnant! Then you'll be really screwed like many other young couples that have children before paying off their debts.\n\nThat is really it though, isn't it? All this exploding debt is just discouraging the intelligent from having children."""
0.17822491326705081,20120526233025Z,"""fuck push t and anybody that love em """
0.37121373930218521,20120601200740Z,"""@NickiMinaj1 - how bout not i do what i want to do you know im right thats why you had nothing to say about it so just crowl back to your little hole and shut the f up okay """
0.12946705507674225,20120527140512Z,"""OH SHIT SHORT BUS SHAWTY!!! Soulja Boy Warned\xa0me about those girls!\xa0"""
0.41616458130661238,20120826213226Z,"""what an idiot"""
0.42541946231319561,20120528222617Z,"""HEY! jAred...\n\nYou're going to wake the fuck up breathing through a fucking tube..."""
0.42602668219853096,20120527175608Z,"""What I want to know is why you haven't posted your address like you said you would so I can lick your ass until you're dizzy. Ask PATRICPARAMEDIC about the tongue job I did on his ass rim."""
0.31327432908932362,20120602095007Z,"""Hay Richard (Dick-head), when are you going to play the 'race card'.  That's usually the Lib-turds last resort, since you have no facts to challenge the truth.  So don't bother, I'm a  Black 20-year American USAF veteran, with a real birth certificate. You can call me a 'Black racist' with a brain - and a lover of facts.  Try living in 'Real-ville', or at least visit long enough to get some facts.  And stop posting your snide tripe posing as lucid commentary, the subject, like the belt holding Ovomits trousers, is above your head.  Fool."""
0.52732587222338256,20120602150638Z,"""yeah, you're dumb. nice work"""
0.12684163032552934,20120601200751Z,"""Hi Sal\nhow are you doing?\n"""
0.21391377175902615,20120601034049Z,"""Yes, you're a good example of that."""
0.41095452759201245,20120531150326Z,"""\xa0Oh look how tough you are behind your computer. you do something STFU"""
0.074250835088243428,20120602093618Z,"""GF seeing you watching gay porn > mod"""
0.21380395339728447,20120529065351Z,"""Well , I know what I have. To bad you know what you have and apparently , you are extremely disappointed by it. """
0.3749720491360049,20120531185423Z,"""Spinning layoffs as ""positive evolution"" is a total bullshit. \xa0Fuck you, Justin Jimenez. \xa0Fuck you,\xa0\nExaminer. \xa0These are peoples' lives you're screwing with just so you can make a buck or two off of your mediocre product. \xa0"""
0.16294355106466804,20120528222634Z,"""\xa0Must be what happened when they saw you Soledad.\xa0 Wearing your thong and\xa0 nipple ring as you went to sleep in your fox hole...secretly dreaming of the soldier next to you. \xa0\xa0 """
0.2687444889005528,20120531061614Z,"""People sell their grandmother for twenty bucks and you think they care about your feelings being hurt by posting your mugshot on the internet? \xa0Really, think about it. \xa0They sell medication to dying sick that's made up out of chalk and dirt and they don't lose sleep over it. \xa0Suddenly we expect bunch of dotc um a55 holes to do what's right. \xa0Get over it. \xa0"""
0.21954696895870954,20120528081016Z,"""At least you're sticking to your guns.<br>"""
0.11420018813092644,20120528221610Z,"""\xa0The Volstead Act basically got repealed because the States, starting with NY, refused to help the Feds anymore!\xa0 The Feds can't do it alone.\xa0 The States need to step up & do this again.\xa0 And you are right, murder is easier to get away with than smoking a damn flower which apparently is the gateway drug to the White House!!!"""
0.31537628591834649,20120529011002Z,"""@zen kat Hmmmm, aren't you a little old for cyber bullying?\n"""
0.31734285820788022,20120823211857Z,"""Jean Smart - You are a brainless tool.\xa0 We conservatives wonder how you murderers, who support abortion for any reason,\xa0 live with yourself.\xa0 I don't believe in abortion but I could almost get there if you were the one being aborted. """
0.24711300626944577,20120527210939Z,"""305 stay out the heat and off the heats dick.. Think,, you wanna be thug"""
0.19656331158341356,20120528194009Z,"""you should be able to. just add the charmin to your transaction. The charmin will automatically deduct off. Then give the cashier your coupon. hth :)"""
0.38812464236852834,20120602223547Z,"""You sound like a prude. """
0.55093788547611811,20120529131117Z,"""\xa0@TeeBooWa\n\xa0HAH YOUR'E ONLY 14? FPFF AND YOU TELL ME WHAT TO DO? I'M WAAY OLDER THAN YOU WHO YOU CALLING A BITCH AND A FUG? YOU DOUCHE BAG BITCH I WANNA PUNCH YOUR EYEBALL OUT AND KILL YA FUCKYA"""
0.22025119268495469,20120530223703Z,"""That's the clap you feel."""
0.35269571653271603,20120825181045Z,"""Get lost Fengshui you silly troll. No-one needs your nonsense (and I really do mean nonsense) here."""
0.16337284187730913,20120824114344Z,"""Ahora sus abogados presentar\xe1n la reclamaci\xf3n de que la fianza es ""irrazonable""; los payasos del servicio con antelaci\xf3n a juicio dir\xe1n que ese muchacho,H\xe9ctor Radwan Fern\xe1ndez Mel\xe9ndez \xa0 es un santo y que merece se le rebaje la fianza, que no representa, y nunca ha representado, peligro para nuestra sociedad.\xa0 El juez pendejo les creer\xe1 el cuento y pa' la calle otra vez..."""
0.4927464693998852,20120526233304Z,"""I wouldn't talk APE, you are so dumb you once failed a survey!"""
0.42858034112444721,20120602002841Z,"""You're a real bore,ya know it??"""
0.30108084419244524,20120527155241Z,"""\xa0you know what ""the suck is"" your butchering of the english language. go to school damnit"""
0.20252169808157217,20120527004618Z,"""you are so right, and you have an american flag in the picture.\xa0 u must be an american"""
0.33292100679488401,20120528100024Z,"""\xa0btw- \xa0 nimahom-\xa0 what did an\xa0 A$$ hole\xa0 like YOU ever do for your country?"""
0.56095936935926405,20120601034056Z,"""Oh Krutboo, you loser! I don't really need your assessment of what I do or do not deserve, you self righteous ignoramus.  I've already wasted too much of my time treating you civilly.  Fuck you and your conservative cronies!  """
0.49080918199011297,20120603045500Z,"""Fuck you."""
0.3958429732743512,20120602165531Z,"""Moronic bla bla from a moronic person like you. Wright is the man!"""
0.16318041666945834,20120601163322Z,"""Your comments are:\n\n1) Not needed.\n2) Not wanted."""
0.21920906695925102,20120527063358Z,"""You are so 1997. """
0.38334747598996,20120603202705Z,"""Lame congress idiots or tyrants debating BULLSHIT!!! \xa0there are no terrorists except those who invented terrorism... MOSSAD and the U.S. Military Intelligence go watch the whistle blower at w w w.dormantideas.c o m and you will see this congress is completely out of touch or with the tyrants bought and paid for... \xa0this is no joke 2 Acts that are equal to Hitler's Enabling Act of 1933 and you debate!!!!!!!! \xa0What the fck are you debating!!!!!\nfckng wake up idiots..."""
0.22547092862400173,20120602023808Z,"""You're supposed to be an optimist! lol"""
0.21249748315240569,20120602004204Z,"""The next three months have bad news written all over it. Take stock, sort your shit out, stay away from London ,look after your own and try your best.\n\nGood Luck. """
0.38471180460103982,20120823185555Z,"""It took me a little bit to notice that I'm not on Cracked.com anymore. i'm fucking retarded."""
0.38465845917752484,20120531153219Z,"""Really?\xa0 11 Brava Mass 182nd.\xa0 I hope you rot in he11 you unpatriotic a\xa0 sss hole."""
0.27686921800712982,20120602200950Z,"""And you are?"""
0.238010950586313,20120602023824Z,"""I hope you guys know bias when you read it.\nUnivision doing a balanced story on Don Omar is like asking your ex-wife to tell the girl you are trying to pick-up at a club about all your great qualities --- it ain't never going to happen"""
0.10594605922868544,20120531061826Z,"""How many employers have you had that asked about your college grades?"""
0.25184666274418116,20120603031852Z,"""You, sir, are ten years ahead of your time... or maybe just 10 years ahead of congress."""
0.23377962381070577,20120528001219Z,"""no, that was your girl on your dads then kiss you after"""
0.42702143542390603,20120602165252Z,"""You're a real class act Matt..."""
0.25718632694086724,20120531150356Z,"""You're from Greece? Don't you have more pressing matters to attend to?"""
0.19433359116175933,20120601131457Z,"""\xa0He can't - got no nose you see........."""
0.19020148235575549,20120602160820Z,"""You are correct....ironic, No?"""
0.1624639398491628,20120603202830Z,"""@Corwin11 -- Yes it does.\xa0 It expires when you are convicted of a felony, when you renounce your citizenship, and when you die."""
0.51511406871691223,20120602190807Z,"""Murdering bastard.  Hope you die, Cause: you suck."""
0.43704191859755975,20120531215641Z,"""Because racism shouldn't  be exposed? or because you are living in the past and are racist yourself?"""
0.35176836302694042,20120527063233Z,"""Good movie....Sify you are making fool of yourself...."""
0.36876230087466194,20120529025040Z,"""lmao you're \xa0a fool man lol\xa0"""
0.29111385383494404,20120601200907Z,"""So you are black?"""
0.60831721728441757,20120826183635Z,"""your dumb though """
0.17229527649096787,20120825193945Z,"""<div class=""forum-item forum-reply""><div class=""forum-item-description""><p>Wonder what he was doing to get picked up.&nbsp; The Alabama law is basicly in place to pick up a drunk idiot who is out looking for a fight.</p></div></div>"""
0.63457257895036623,20120531185551Z,"""you are a racist"""
0.61816686840308166,20120527161129Z,"""\xa0shut ur nasty ass up u homo ass nigga,u still gona b sticking ur shit in a females asses and i know for a fact u either done it to a dude or thought about it,nasty fucker,u in the same category as this nasty bitch"""
0.38802131390607358,20120602090729Z,"""Dear Stemicnic, you have had five hours to deny that you are a fuckwit."""
0.30733789061859945,20120531150240Z,"""Remind me to rag on you and the city you live in when your family members are senselessly gunned down in cold blood.\xa0 \n\nIdiot."""
0.17924424691466789,20120527211521Z,"""Your cute boys must giggle all through lunch. These are hilarious!"""
0.26606569871627206,20120603132429Z,"""And you're not putting yuo're spin on anything? Please!"""
0.19637260827695474,20120531185555Z,"""are you free today, or tomorrow?"""
0.22646740881198163,20120529160142Z,"""That loon is far more successful than you are."""
0.17331743840444427,20120602021420Z,"""To each their own.\n\nHowever like Pete said, when shit hits the fan, you want the cops there as surely as they'll be a fat kid hanging around a cake."""
0.43732425904039318,20120527072425Z,"""But not so strange that you are only just a moron...."""
0.30183448925812806,20120527161331Z,"""Ok....you know what? Fuck this. *bye*"""
0.18818361408866319,20120601110911Z,"""Are you having fun posting your liberals lies?"""
0.35922935258076844,20120531153007Z,"""you are a negative for your kind. Try to sound smart at least."""
0.3739347322853761,20120529210243Z,"""And you idiots really whinned and cried when you got stomped in 2010.........can't wait until Nov., you'll probably go back to the chicago sewer with your...........well, you get the drift. LOL"""
0.24261507938917704,20120824054416Z,"""So you get your amazing information from the CIA? Wow you really are connected!"""
0.14323629849897462,20120602033330Z,"""Thank you Nini, looks good."""
0.4966827513351969,20120528030122Z,"""U sir r a bitch"""
0.15458068517887438,20120527204639Z,"""Boy were you wrong"""
0.071471871916569618,20120531215817Z,"""Why are you related to the judge?"""
0.23100029278344247,20120529022838Z,"""Ummm and your bunny..."""
0.11531962523690417,20120529103759Z,"""you must be amazing at guitar."""
0.32100824975031728,20120602160853Z,"""Were you watching the game???    Damn, what a moron..."""
0.23689617343858646,20120528181322Z,"""If eating pussy gives you hair on your chin, then Harden must've ate the whole WNBA out."""
0.15672585570478234,20120531054941Z,"""you are obviously indian and definitely high !\xa0"""
0.17443689797552067,20120527204822Z,"""With this attitude you must be liked veru much by your little students :-) """
0.40886495395008532,20120531184436Z,"""This post was dumb...., simple vaseline will do the trick every time. You might be a little greasy but at least you will not have to go back and touch up. Granny always told me to use vaseline nothing more nothing less."""
0.47311176304992497,20120531021417Z,"""ARE YOU THE PITCHER OR CATCHER IN\xa0 YOUR BED"""
0.4503178038906307,20120601000745Z,"""skinny little white boy...\n\nGo wipe your nose..."""
0.39403913079604896,20120603131754Z,"""Allen, you are off your commie rocker"""
0.42859297671948454,20120528093822Z,"""\xa0The only thing retarded is you."""
0.29837495299218703,20120827043218Z,"""Democrats hate success..\xa0 And commies like Obozo hate middle class.. (contrary the b.s. he says)\xa0 Why?\xa0 Once you become middle class - you become Republican and never go back to utopistic nonsense of libs.."""
0.37562230863497859,20120528145219Z,"""that bitch that went off on him is ugly as shit"""
0.58857216664525092,20120603045409Z,"""Then you sir, are an idiot"""
0.094567068451106878,20120528134526Z,"""Thanks Curtis, and you're welcome......"""
0.66398586555251926,20120602141950Z,"""You are a sad little boy."""
0.19945732355785828,20120529013611Z,"""lmao he wak but u gotta respect that he invented his own shit"""
0.24852146913141759,20120601201023Z,"""Do you both enjoy the smell of your farts?"""
0.12661264133688802,20120529022716Z,"""no respect for ones elders... fucked up to the max"""
0.10842252803263581,20120527211610Z,"""No clause in any of your sentences is true."""
0.17120495333105265,20120602030451Z,"""Were you one of the inspectors?\n"""
0.32603578226536872,20120531184426Z,"""Go back into hiding Bush... America still hasn't gotten over your failed presidency"""
0.64202365151184615,20120601224149Z,"""are you stupid? If there twins there both 21 you moron. You want to know how many minutes apart they are? Does it matter? Your just as stupid as them, are you related?"""
0.32271242565972502,20120601200916Z,"""Your dumb. This is a clear case of self defense. One day you will be in a situation where your glad someone was there to protect your pu$$y ass just like Zimmerman protected his own. All evidence clearly points to an act of self defense."""
0.23322328901073458,20120527070248Z,"""paws, I was taught a poem by one of my friends mother who spoke very poshly so you have to read this with a posh accent:\xa0\xa0 shit, buggar, aresehole, piss, cock, fart,\xa0\xa0\xa0 someone stole my horse & cart,\xa0\xa0 \xa0I don't give a bugger, I'll soon get another,\xa0\xa0 shit,\xa0 bugger, arsehole,\xa0 piss, cock, fart.\xa0\xa0\xa0 Didn't even know she knew such naughty words & I always smile when I think about it"""
0.21753855145594217,20120531172922Z,"""\xa0ever heard of stockholm syndrome?\xa0 \n\n\xa0\n\nthe problem with anomaly is that it's really not necessary to work that many \nhours to get to the work they produce.\xa0\xa0 think about all the other shit you \ncould accomplish in life if you weren't spending another evening making carl \nricher"""
0.078722610591415804,20120528181219Z,"""Must be nice having umps on your team."""
0.15851256034770225,20120527204847Z,"""Boggs are you f<m>ucking kidding me """
0.14932050343653808,20120528194113Z,"""Romney where are your tax reports?"""
0.24515857918219527,20120529144054Z,"""At this moment your toes are touching each other."""
0.32468486495029264,20120601005940Z,"""Why don't you buy a gun Mywrong?...you could defend yourself from the white devils!\nIt's your Constitutional right...maybe you're afraid of the scary guns...you can get training Mywrong!"""
0.14244301589530581,20120526232930Z,"""So, spectre, are you opining, from the pages of your comic book, that lowering business taxes will lower the cost of consumer goods?\xa0"""
0.23303341300873717,20120528081202Z,"""Why is this lil motherfucka every kids dream?..lol...even my younger step sisters love them some damn beiber...smh...Wtf has he done?"""
0.32930648058558476,20120531144728Z,"""\xa0Why did your parents wish you were adopted ?"""
0.20440864003541229,20120825134057Z,"""tani kosova eshte edhe me e vogel  se sa ISHTE 1974 VIT...tani kur te mirret veriu...(explatohet mitrovica me trepc) serbet e mjedisit te kosoves nuk do lejojn kurre bashkim kombetare  te shqiptarve...\n\nflm THAQI HASHIM ,jJAKUP. EDita, ENVER hasani, dhe ju te tjere ,e dini vet cilet jeni."""
0.63666817419950772,20120602161918Z,"""\xa0and you are to stupid to be entrusted with a first amendment right.\xa0 shut up, stupid."""
0.49259678973579218,20120528181221Z,"""\xa0YOU RESPECT AN IDIOT YO"""
0.36012614211000743,20120602190854Z,"""You really couldn't be more stupid if you tried.\n\nCongrats."""
0.15276200070329188,20120601073058Z,"""Goodnight Andy, God be with you. """
0.21589000628304675,20120528134813Z,"""are you 5  years old?"""
0.26032033014438388,20120603184531Z,"""Do as you please."""
0.43099825578687834,20120603163625Z,"""Why in the living shit does ANYONE give freaking George Will a goddamned microphone? This guy is SUCH a moron it's just pathetic. And there isn't ANYTHING he wont' blame on ""liberals"", like ANY liberals actually hold power ANYWHERE in this country. Oh, yeah, we've got Bernie. And a press that completely IGNORES anyone as sane as he is. Otherwise, we have to keep on hearing ASSHOLE IDIOTS like this daily. \n\nGODDAMNIT, I HATE RIGHT WING HORSE SHIT! Why the FUCK do we have to put up with the lies, the admonishments of how WE are destroying the country, and the CONSTANT projection of what THEY are doing being OUR fault. I HATE FUCKING RIGHTIES! THEY ARE STUPID AND DEMAND THAT WE ALL BE AS GODDAMNED STUPID AS THEY ARE! What a bunch of TOTAL IDIOTS!"""
